duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,bike_type
7,2020-12-22 09:15:00,2020-12-22 09:22:00,3049,34.056969,-118.253593,3064,34.046131,-118.257591,16342,electric
24,2020-12-22 09:18:00,2020-12-22 09:42:00,4210,33.984341,-118.47155,4557,34.011799,-118.419441,15364,standard
4,2020-12-22 09:18:00,2020-12-22 09:22:00,4440,34.061661,-118.298241,4444,34.061619,-118.305573,20068,standard
8,2020-12-22 09:18:00,2020-12-22 09:26:00,3040,34.05357,-118.266357,3046,34.052872,-118.24749,6103,standard
21,2020-12-22 09:23:00,2020-12-22 09:44:00,3064,34.046131,-118.257591,4249,34.020302,-118.281181,16342,electric
14,2020-12-22 09:23:00,2020-12-22 09:37:00,3045,34.028511,-118.256668,3011,34.04113,-118.267982,5834,standard
31,2020-12-22 09:25:00,2020-12-22 09:56:00,4510,34.077351,-118.264549,4482,34.094372,-118.331009,11974,standard
1,2020-12-22 09:40:00,2020-12-22 09:41:00,4206,33.998341,-118.461014,4206,33.998341,-118.461014,15433,standard
18,2020-12-22 09:41:00,2020-12-22 09:59:00,4306,34.057652,-118.292183,3056,34.03746,-118.265381,19112,electric
13,2020-12-22 09:45:00,2020-12-22 09:58:00,4212,33.988129,-118.471741,4206,33.998341,-118.461014,15141,standard
4,2020-12-22 09:45:00,2020-12-22 09:49:00,4491,34.04744,-118.24794,3007,34.05048,-118.254593,5936,standard
30,2020-12-22 09:46:00,2020-12-22 10:16:00,4249,34.020302,-118.281181,4275,34.01252,-118.285896,16342,electric
6,2020-12-22 09:48:00,2020-12-22 09:54:00,3075,34.04211,-118.256187,4491,34.04744,-118.24794,20139,standard
14,2020-12-22 09:54:00,2020-12-22 10:08:00,3082,34.04652,-118.237411,3035,34.048401,-118.260948,5775,standard
7,2020-12-22 09:55:00,2020-12-22 10:02:00,3014,34.05661,-118.237213,4491,34.04744,-118.24794,19318,electric
8,2020-12-22 10:05:00,2020-12-22 10:13:00,4202,33.991161,-118.468292,4207,34.000881,-118.46891,15585,standard
40,2020-12-22 10:09:00,2020-12-22 10:49:00,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15672,standard
1291,2020-12-22 10:10:00,2020-12-23 07:41:00,3014,34.05661,-118.237213,3006,34.04554,-118.256668,6380,standard
6,2020-12-22 10:16:00,2020-12-22 10:22:00,3056,34.03746,-118.265381,3019,34.038609,-118.260857,19112,electric
9,2020-12-22 10:18:00,2020-12-22 10:27:00,3019,34.038609,-118.260857,3081,34.031891,-118.250183,6084,standard
6,2020-12-22 10:20:00,2020-12-22 10:26:00,3076,34.0406,-118.253838,3019,34.038609,-118.260857,6552,standard
1,2020-12-22 10:21:00,2020-12-22 10:22:00,4275,34.01252,-118.285896,4275,34.01252,-118.285896,16342,electric
11,2020-12-22 10:23:00,2020-12-22 10:34:00,4275,34.01252,-118.285896,4250,34.03017,-118.280952,16342,electric
26,2020-12-22 10:26:00,2020-12-22 10:52:00,3019,34.038609,-118.260857,4306,34.057652,-118.292183,19112,electric
5,2020-12-22 10:28:00,2020-12-22 10:33:00,4473,34.07159,-118.282288,4401,34.075611,-118.291862,18954,electric
42,2020-12-22 10:30:00,2020-12-22 11:12:00,4544,33.928459,-118.435204,4204,33.988419,-118.45163,15729,standard
3,2020-12-22 10:32:00,2020-12-22 10:35:00,4390,34.069271,-118.296593,4410,34.063351,-118.296799,6146,standard
3,2020-12-22 10:33:00,2020-12-22 10:36:00,4206,33.998341,-118.461014,4207,34.000881,-118.46891,15141,standard
10,2020-12-22 10:33:00,2020-12-22 10:43:00,4401,34.075611,-118.291862,3000,0.0,0.0,18954,electric
5,2020-12-22 10:34:00,2020-12-22 10:39:00,3047,34.039982,-118.266403,3035,34.048401,-118.260948,19358,electric
31,2020-12-22 10:35:00,2020-12-22 11:06:00,4456,34.052429,-118.302017,4558,34.025688,-118.395302,16960,electric
13,2020-12-22 10:36:00,2020-12-22 10:49:00,3011,34.04113,-118.267982,3074,34.04417,-118.261169,5971,standard
21,2020-12-22 10:36:00,2020-12-22 10:57:00,4250,34.03017,-118.280952,4512,34.043812,-118.264969,16342,electric
209,2020-12-22 10:37:00,2020-12-22 14:06:00,4443,34.02166,-118.278687,4443,34.02166,-118.278687,5726,standard
31,2020-12-22 10:42:00,2020-12-22 11:13:00,3005,34.0485,-118.258537,4275,34.01252,-118.285896,20162,standard
4,2020-12-22 10:43:00,2020-12-22 10:47:00,4207,34.000881,-118.46891,4213,33.995369,-118.464798,15585,standard
9,2020-12-22 10:43:00,2020-12-22 10:52:00,3049,34.056969,-118.253593,3064,34.046131,-118.257591,5915,standard
9,2020-12-22 10:43:00,2020-12-22 10:52:00,4567,34.02018,-118.40403,4572,34.02948,-118.410469,15747,standard
4,2020-12-22 10:47:00,2020-12-22 10:51:00,4306,34.057652,-118.292183,4518,34.057968,-118.299751,6385,standard
6,2020-12-22 10:47:00,2020-12-22 10:53:00,4306,34.057652,-118.292183,4456,34.052429,-118.302017,20092,standard
7,2020-12-22 10:49:00,2020-12-22 10:56:00,4207,34.000881,-118.46891,4212,33.988129,-118.471741,15141,standard
7,2020-12-22 10:50:00,2020-12-22 10:57:00,4491,34.04744,-118.24794,3082,34.04652,-118.237411,12180,standard
4,2020-12-22 10:52:00,2020-12-22 10:55:00,4518,34.057968,-118.299751,4306,34.057652,-118.292183,16600,electric
1440,2020-12-22 10:52:00,2020-12-24 09:17:00,4246,34.023708,-118.279167,3000,0.0,0.0,5919,standard
8,2020-12-22 10:52:00,2020-12-22 11:00:00,3014,34.05661,-118.237213,3078,34.064281,-118.238937,20081,standard
6,2020-12-22 10:55:00,2020-12-22 11:01:00,4572,34.02948,-118.410469,4567,34.02018,-118.40403,13478,standard
17,2020-12-22 10:55:00,2020-12-22 11:12:00,4306,34.057652,-118.292183,4306,34.057652,-118.292183,19112,electric
9,2020-12-22 10:58:00,2020-12-22 11:07:00,4512,34.043812,-118.264969,4480,34.05896,-118.250587,16342,electric
3,2020-12-22 11:02:00,2020-12-22 11:05:00,4524,34.06163,-118.301193,4518,34.057968,-118.299751,19364,electric
24,2020-12-22 11:04:00,2020-12-22 11:28:00,4428,34.161709,-118.372818,4417,34.164951,-118.363632,15887,smart
60,2020-12-22 11:05:00,2020-12-22 12:05:00,4214,33.99556,-118.481552,4216,34.023392,-118.479637,15280,standard
29,2020-12-22 11:05:00,2020-12-22 11:34:00,4583,33.976189,-118.418419,4583,33.976189,-118.418419,15844,standard
4,2020-12-22 11:06:00,2020-12-22 11:10:00,4512,34.043812,-118.264969,3035,34.048401,-118.260948,5800,standard
3,2020-12-22 11:07:00,2020-12-22 11:10:00,4518,34.057968,-118.299751,4306,34.057652,-118.292183,19364,electric
13,2020-12-22 11:09:00,2020-12-22 11:22:00,4558,34.025688,-118.395302,4564,34.035351,-118.434143,16960,electric
4,2020-12-22 11:11:00,2020-12-22 11:15:00,3035,34.048401,-118.260948,3006,34.04554,-118.256668,19358,electric
53,2020-12-22 11:12:00,2020-12-22 12:05:00,3078,34.064281,-118.238937,3005,34.0485,-118.258537,18590,electric
9,2020-12-22 11:12:00,2020-12-22 11:21:00,4524,34.06163,-118.301193,4304,34.06258,-118.290092,6177,standard
15,2020-12-22 11:13:00,2020-12-22 11:28:00,4306,34.057652,-118.292183,4473,34.07159,-118.282288,19112,electric
3,2020-12-22 11:13:00,2020-12-22 11:16:00,3064,34.046131,-118.257591,3035,34.048401,-118.260948,5915,standard
10,2020-12-22 11:17:00,2020-12-22 11:27:00,4306,34.057652,-118.292183,4447,34.0616,-118.28199,16600,electric
6,2020-12-22 11:18:00,2020-12-22 11:24:00,3074,34.04417,-118.261169,4300,34.04887,-118.2743,6323,standard
14,2020-12-22 11:20:00,2020-12-22 11:34:00,4275,34.01252,-118.285896,3011,34.04113,-118.267982,20162,standard
9,2020-12-22 11:21:00,2020-12-22 11:30:00,3006,34.04554,-118.256668,4516,34.045849,-118.254402,19358,electric
63,2020-12-22 11:22:00,2020-12-22 12:25:00,4426,34.149872,-118.378891,4426,34.149872,-118.378891,15343,smart
9,2020-12-22 11:22:00,2020-12-22 11:31:00,3014,34.05661,-118.237213,3030,34.051941,-118.24353,5989,standard
11,2020-12-22 11:25:00,2020-12-22 11:36:00,4524,34.06163,-118.301193,4304,34.06258,-118.290092,12134,standard
6,2020-12-22 11:26:00,2020-12-22 11:32:00,4564,34.035351,-118.434143,4546,34.031399,-118.453629,17344,electric
9,2020-12-22 11:28:00,2020-12-22 11:37:00,4447,34.0616,-118.28199,4304,34.06258,-118.290092,16600,electric
11,2020-12-22 11:29:00,2020-12-22 11:40:00,4473,34.07159,-118.282288,4401,34.075611,-118.291862,19112,electric
23,2020-12-22 11:29:00,2020-12-22 11:52:00,4417,34.164951,-118.363632,4428,34.161709,-118.372818,15887,smart
78,2020-12-22 11:30:00,2020-12-22 12:48:00,4209,33.996239,-118.477448,4209,33.996239,-118.477448,15875,standard
27,2020-12-22 11:30:00,2020-12-22 11:57:00,4516,34.045849,-118.254402,3005,34.0485,-118.258537,19358,electric
116,2020-12-22 11:33:00,2020-12-22 13:29:00,4443,34.02166,-118.278687,3005,34.0485,-118.258537,18937,electric
30,2020-12-22 11:34:00,2020-12-22 12:04:00,4546,34.031399,-118.453629,4214,33.99556,-118.481552,17344,electric
73,2020-12-22 11:35:00,2020-12-22 12:48:00,4209,33.996239,-118.477448,4209,33.996239,-118.477448,15432,standard
22,2020-12-22 11:36:00,2020-12-22 11:58:00,4304,34.06258,-118.290092,4410,34.063351,-118.296799,12134,standard
21,2020-12-22 11:38:00,2020-12-22 11:59:00,4304,34.06258,-118.290092,4523,34.068748,-118.30928,16600,electric
17,2020-12-22 11:40:00,2020-12-22 11:57:00,4401,34.075611,-118.291862,4401,34.075611,-118.291862,19112,electric
17,2020-12-22 11:43:00,2020-12-22 12:00:00,4439,34.090969,-118.286247,4483,34.1007,-118.259117,20065,standard
34,2020-12-22 11:44:00,2020-12-22 12:18:00,4415,34.168331,-118.396156,4415,34.168331,-118.396156,15869,smart
44,2020-12-22 11:44:00,2020-12-22 12:28:00,4450,34.063492,-118.287163,4444,34.061619,-118.305573,6173,standard
17,2020-12-22 11:45:00,2020-12-22 12:02:00,4555,34.005871,-118.429161,4205,33.993771,-118.453667,15398,standard
18,2020-12-22 11:45:00,2020-12-22 12:03:00,4555,34.005871,-118.429161,4205,33.993771,-118.453667,16097,standard
517,2020-12-22 11:48:00,2020-12-22 20:25:00,4546,34.031399,-118.453629,4564,34.035351,-118.434143,16150,standard
26,2020-12-22 11:51:00,2020-12-22 12:17:00,4577,33.993019,-118.414909,4210,33.984341,-118.47155,15291,standard
14,2020-12-22 11:54:00,2020-12-22 12:08:00,3011,34.04113,-118.267982,3005,34.0485,-118.258537,20162,standard
27,2020-12-22 11:57:00,2020-12-22 12:24:00,3005,34.0485,-118.258537,3010,34.037048,-118.254868,19358,electric
6,2020-12-22 11:57:00,2020-12-22 12:03:00,4401,34.075611,-118.291862,4473,34.07159,-118.282288,19112,electric
23,2020-12-22 11:59:00,2020-12-22 12:22:00,4410,34.063351,-118.296799,4410,34.063351,-118.296799,12134,standard
2,2020-12-22 12:00:00,2020-12-22 12:02:00,4523,34.068748,-118.30928,4538,34.06543,-118.308823,16600,electric
10,2020-12-22 12:01:00,2020-12-22 12:11:00,4440,34.061661,-118.298241,4304,34.06258,-118.290092,6566,standard
16,2020-12-22 12:03:00,2020-12-22 12:19:00,4205,33.993771,-118.453667,4202,33.991161,-118.468292,19429,electric
98,2020-12-22 12:03:00,2020-12-22 13:41:00,4214,33.99556,-118.481552,4214,33.99556,-118.481552,15606,standard
16,2020-12-22 12:03:00,2020-12-22 12:19:00,4205,33.993771,-118.453667,4202,33.991161,-118.468292,17334,electric
14,2020-12-22 12:04:00,2020-12-22 12:18:00,4538,34.06543,-118.308823,4304,34.06258,-118.290092,19346,electric
6,2020-12-22 12:05:00,2020-12-22 12:11:00,4214,33.99556,-118.481552,4212,33.988129,-118.471741,17344,electric
56,2020-12-22 12:06:00,2020-12-22 13:02:00,4543,33.95718,-118.451248,4212,33.988129,-118.471741,15672,standard
23,2020-12-22 12:06:00,2020-12-22 12:29:00,3005,34.0485,-118.258537,3076,34.0406,-118.253838,18590,electric
8,2020-12-22 12:06:00,2020-12-22 12:14:00,3035,34.048401,-118.260948,3049,34.056969,-118.253593,5915,standard
56,2020-12-22 12:06:00,2020-12-22 13:02:00,4543,33.95718,-118.451248,4212,33.988129,-118.471741,15460,standard
1,2020-12-22 12:06:00,2020-12-22 12:07:00,4546,34.031399,-118.453629,4546,34.031399,-118.453629,15092,standard
31,2020-12-22 12:08:00,2020-12-22 12:39:00,4546,34.031399,-118.453629,4216,34.023392,-118.479637,13889,standard
1,2020-12-22 12:13:00,2020-12-22 12:14:00,4476,34.08252,-118.27272,4476,34.08252,-118.27272,18964,electric
6,2020-12-22 12:14:00,2020-12-22 12:20:00,4212,33.988129,-118.471741,4204,33.988419,-118.45163,17344,electric
68,2020-12-22 12:18:00,2020-12-22 13:26:00,4429,34.168751,-118.36187,4429,34.168751,-118.36187,15471,smart
17,2020-12-22 12:19:00,2020-12-22 12:36:00,4304,34.06258,-118.290092,4473,34.07159,-118.282288,19346,electric
6,2020-12-22 12:23:00,2020-12-22 12:29:00,4410,34.063351,-118.296799,4304,34.06258,-118.290092,12134,standard
26,2020-12-22 12:23:00,2020-12-22 12:49:00,3031,34.044701,-118.252441,3031,34.044701,-118.252441,18283,electric
26,2020-12-22 12:25:00,2020-12-22 12:51:00,3010,34.037048,-118.254868,3037,34.034801,-118.231277,19358,electric
15,2020-12-22 12:30:00,2020-12-22 12:45:00,4304,34.06258,-118.290092,4304,34.06258,-118.290092,12134,standard
124,2020-12-22 12:32:00,2020-12-22 14:36:00,4205,33.993771,-118.453667,4205,33.993771,-118.453667,19823,electric
33,2020-12-22 12:33:00,2020-12-22 13:06:00,3076,34.0406,-118.253838,3045,34.028511,-118.256668,18590,electric
915,2020-12-22 12:34:00,2020-12-23 03:49:00,4205,33.993771,-118.453667,4536,33.989079,-118.462257,16069,standard
26,2020-12-22 12:35:00,2020-12-22 13:01:00,3023,34.050911,-118.240967,3023,34.050911,-118.240967,6567,standard
10,2020-12-22 12:38:00,2020-12-22 12:48:00,3005,34.0485,-118.258537,3074,34.04417,-118.261169,20083,standard
115,2020-12-22 12:41:00,2020-12-22 14:36:00,4536,33.989079,-118.462257,4205,33.993771,-118.453667,19402,electric
1,2020-12-22 12:48:00,2020-12-22 12:49:00,4210,33.984341,-118.47155,3000,0.0,0.0,15291,standard
25,2020-12-22 12:49:00,2020-12-22 13:14:00,4304,34.06258,-118.290092,4444,34.061619,-118.305573,12134,standard
63,2020-12-22 12:51:00,2020-12-22 13:54:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,15522,standard
27,2020-12-22 12:52:00,2020-12-22 13:19:00,3037,34.034801,-118.231277,3062,34.047749,-118.243172,19358,electric
56,2020-12-22 12:58:00,2020-12-22 13:54:00,4211,33.984928,-118.469963,4210,33.984341,-118.47155,15250,standard
4,2020-12-22 12:59:00,2020-12-22 13:03:00,4473,34.07159,-118.282288,4447,34.0616,-118.28199,19009,electric
9,2020-12-22 13:04:00,2020-12-22 13:13:00,4447,34.0616,-118.28199,3052,34.051102,-118.264557,19009,electric
6,2020-12-22 13:05:00,2020-12-22 13:11:00,4453,34.082649,-118.284393,4472,34.092602,-118.28093,12291,standard
17,2020-12-22 13:07:00,2020-12-22 13:24:00,3069,34.05088,-118.248253,3066,34.063389,-118.23616,20184,standard
17,2020-12-22 13:07:00,2020-12-22 13:24:00,3069,34.05088,-118.248253,3066,34.063389,-118.23616,12002,standard
8,2020-12-22 13:16:00,2020-12-22 13:23:00,4444,34.061619,-118.305573,4410,34.063351,-118.296799,12134,standard
5,2020-12-22 13:17:00,2020-12-22 13:22:00,3076,34.0406,-118.253838,3034,34.042061,-118.263382,20035,standard
4,2020-12-22 13:17:00,2020-12-22 13:21:00,3052,34.051102,-118.264557,3005,34.0485,-118.258537,19009,electric
23,2020-12-22 13:19:00,2020-12-22 13:42:00,3062,34.047749,-118.243172,3048,34.041691,-118.235352,19358,electric
8,2020-12-22 13:21:00,2020-12-22 13:29:00,4472,34.092602,-118.28093,4476,34.08252,-118.27272,12291,standard
53,2020-12-22 13:22:00,2020-12-22 14:15:00,4583,33.976189,-118.418419,4583,33.976189,-118.418419,15418,standard
14,2020-12-22 13:23:00,2020-12-22 13:37:00,3005,34.0485,-118.258537,3005,34.0485,-118.258537,19009,electric
52,2020-12-22 13:23:00,2020-12-22 14:15:00,4583,33.976189,-118.418419,4583,33.976189,-118.418419,15852,standard
6,2020-12-22 13:24:00,2020-12-22 13:30:00,4410,34.063351,-118.296799,4304,34.06258,-118.290092,12134,standard
18,2020-12-22 13:24:00,2020-12-22 13:42:00,4211,33.984928,-118.469963,4554,34.00351,-118.43438,16837,electric
18,2020-12-22 13:24:00,2020-12-22 13:42:00,4211,33.984928,-118.469963,4554,34.00351,-118.43438,19595,electric
34,2020-12-22 13:27:00,2020-12-22 14:01:00,4301,34.099049,-118.291496,4302,34.092491,-118.291443,20228,standard
212,2020-12-22 13:30:00,2020-12-22 17:02:00,4555,34.005871,-118.429161,4555,34.005871,-118.429161,15170,standard
7,2020-12-22 13:30:00,2020-12-22 13:37:00,4476,34.08252,-118.27272,4453,34.082649,-118.284393,18964,electric
6,2020-12-22 13:34:00,2020-12-22 13:40:00,3047,34.039982,-118.266403,3035,34.048401,-118.260948,19786,electric
19,2020-12-22 13:35:00,2020-12-22 13:54:00,4456,34.052429,-118.302017,4447,34.0616,-118.28199,20150,standard
10,2020-12-22 13:37:00,2020-12-22 13:47:00,3045,34.028511,-118.256668,4475,34.045181,-118.243248,18590,electric
10,2020-12-22 13:38:00,2020-12-22 13:48:00,3005,34.0485,-118.258537,3031,34.044701,-118.252441,18937,electric
6,2020-12-22 13:40:00,2020-12-22 13:46:00,3033,34.040989,-118.255798,3031,34.044701,-118.252441,6190,standard
9,2020-12-22 13:41:00,2020-12-22 13:50:00,4304,34.06258,-118.290092,4524,34.06163,-118.301193,12134,standard
32,2020-12-22 13:41:00,2020-12-22 14:13:00,4401,34.075611,-118.291862,4510,34.077351,-118.264549,20015,standard
14,2020-12-22 13:42:00,2020-12-22 13:56:00,3028,34.058319,-118.246094,4475,34.045181,-118.243248,6352,standard
13,2020-12-22 13:42:00,2020-12-22 13:55:00,3048,34.041691,-118.235352,3010,34.037048,-118.254868,19358,electric
28,2020-12-22 13:43:00,2020-12-22 14:11:00,4212,33.988129,-118.471741,4214,33.99556,-118.481552,15672,standard
28,2020-12-22 13:43:00,2020-12-22 14:11:00,4212,33.988129,-118.471741,4214,33.99556,-118.481552,15460,standard
4,2020-12-22 13:47:00,2020-12-22 13:51:00,3031,34.044701,-118.252441,3005,34.0485,-118.258537,20243,standard
24,2020-12-22 13:47:00,2020-12-22 14:11:00,4475,34.045181,-118.243248,3078,34.064281,-118.238937,18590,electric
56,2020-12-22 13:48:00,2020-12-22 14:44:00,4482,34.094372,-118.331009,4482,34.094372,-118.331009,5831,standard
11,2020-12-22 13:48:00,2020-12-22 13:59:00,3066,34.063389,-118.23616,3069,34.05088,-118.248253,12002,standard
11,2020-12-22 13:48:00,2020-12-22 13:59:00,3066,34.063389,-118.23616,3069,34.05088,-118.248253,20184,standard
25,2020-12-22 13:49:00,2020-12-22 14:14:00,4447,34.0616,-118.28199,4510,34.077351,-118.264549,19655,electric
29,2020-12-22 13:53:00,2020-12-22 14:22:00,3005,34.0485,-118.258537,3052,34.051102,-118.264557,19009,electric
11,2020-12-22 13:54:00,2020-12-22 14:05:00,4447,34.0616,-118.28199,4473,34.07159,-118.282288,17719,electric
21,2020-12-22 13:56:00,2020-12-22 14:17:00,3010,34.037048,-118.254868,3020,34.031052,-118.26709,19358,electric
8,2020-12-22 13:57:00,2020-12-22 14:05:00,4502,34.16552,-118.375153,4431,34.17765,-118.382309,15947,smart
7,2020-12-22 13:57:00,2020-12-22 14:04:00,3034,34.042061,-118.263382,3076,34.0406,-118.253838,20173,standard
37,2020-12-22 13:58:00,2020-12-22 14:35:00,4543,33.95718,-118.451248,4543,33.95718,-118.451248,13466,standard
608,2020-12-22 13:58:00,2020-12-23 00:06:00,4214,33.99556,-118.481552,4214,33.99556,-118.481552,19058,electric
25,2020-12-22 13:59:00,2020-12-22 14:24:00,4456,34.052429,-118.302017,4304,34.06258,-118.290092,12019,standard
25,2020-12-22 13:59:00,2020-12-22 14:24:00,4456,34.052429,-118.302017,4304,34.06258,-118.290092,20092,standard
36,2020-12-22 13:59:00,2020-12-22 14:35:00,4543,33.95718,-118.451248,4543,33.95718,-118.451248,16239,standard
11,2020-12-22 14:00:00,2020-12-22 14:11:00,3031,34.044701,-118.252441,3031,34.044701,-118.252441,18937,electric
2,2020-12-22 14:03:00,2020-12-22 14:05:00,4509,34.101639,-118.309174,4509,34.101639,-118.309174,16704,electric
96,2020-12-22 14:05:00,2020-12-22 15:41:00,4214,33.99556,-118.481552,4214,33.99556,-118.481552,15606,standard
10,2020-12-22 14:06:00,2020-12-22 14:16:00,4473,34.07159,-118.282288,4473,34.07159,-118.282288,19112,electric
5,2020-12-22 14:09:00,2020-12-22 14:14:00,4315,34.054031,-118.27092,4315,34.054031,-118.27092,20212,standard
183,2020-12-22 14:09:00,2020-12-22 17:12:00,4544,33.928459,-118.435204,4544,33.928459,-118.435204,15790,standard
25,2020-12-22 14:10:00,2020-12-22 14:35:00,3047,34.039982,-118.266403,3076,34.0406,-118.253838,19750,electric
23,2020-12-22 14:12:00,2020-12-22 14:35:00,4206,33.998341,-118.461014,4206,33.998341,-118.461014,17464,electric
22,2020-12-22 14:12:00,2020-12-22 14:34:00,4267,34.027618,-118.280678,4454,34.017899,-118.291718,18289,electric
29,2020-12-22 14:12:00,2020-12-22 14:41:00,3031,34.044701,-118.252441,3031,34.044701,-118.252441,18937,electric
21,2020-12-22 14:16:00,2020-12-22 14:37:00,4473,34.07159,-118.282288,3052,34.051102,-118.264557,19112,electric
10,2020-12-22 14:17:00,2020-12-22 14:27:00,3020,34.031052,-118.26709,3005,34.0485,-118.258537,19358,electric
16,2020-12-22 14:21:00,2020-12-22 14:37:00,4478,34.10424,-118.273697,4476,34.08252,-118.27272,5739,standard
16,2020-12-22 14:21:00,2020-12-22 14:37:00,4478,34.10424,-118.273697,4476,34.08252,-118.27272,20237,standard
87,2020-12-22 14:23:00,2020-12-22 15:50:00,4566,34.023392,-118.399223,4566,34.023392,-118.399223,16190,standard
41,2020-12-22 14:23:00,2020-12-22 15:04:00,4214,33.99556,-118.481552,4216,34.023392,-118.479637,15460,standard
36,2020-12-22 14:26:00,2020-12-22 15:02:00,4214,33.99556,-118.481552,4216,34.023392,-118.479637,15672,standard
31,2020-12-22 14:27:00,2020-12-22 14:58:00,3005,34.0485,-118.258537,3005,34.0485,-118.258537,19358,electric
60,2020-12-22 14:27:00,2020-12-22 15:27:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,15522,standard
60,2020-12-22 14:27:00,2020-12-22 15:27:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,15250,standard
7,2020-12-22 14:27:00,2020-12-22 14:34:00,3034,34.042061,-118.263382,3035,34.048401,-118.260948,15965,standard
121,2020-12-22 14:30:00,2020-12-22 16:31:00,4214,33.99556,-118.481552,4214,33.99556,-118.481552,15363,standard
55,2020-12-22 14:30:00,2020-12-22 15:25:00,4210,33.984341,-118.47155,4215,34.014309,-118.491341,15291,standard
22,2020-12-22 14:34:00,2020-12-22 14:56:00,4204,33.988419,-118.45163,4567,34.02018,-118.40403,17344,electric
27,2020-12-22 14:35:00,2020-12-22 15:02:00,3076,34.0406,-118.253838,3047,34.039982,-118.266403,19750,electric
30,2020-12-22 14:36:00,2020-12-22 15:06:00,4473,34.07159,-118.282288,4473,34.07159,-118.282288,17719,electric
65,2020-12-22 14:36:00,2020-12-22 15:41:00,4454,34.017899,-118.291718,4454,34.017899,-118.291718,18289,electric
82,2020-12-22 14:37:00,2020-12-22 15:59:00,4214,33.99556,-118.481552,4214,33.99556,-118.481552,15758,standard
13,2020-12-22 14:37:00,2020-12-22 14:50:00,4475,34.045181,-118.243248,4475,34.045181,-118.243248,11998,standard
21,2020-12-22 14:38:00,2020-12-22 14:59:00,3052,34.051102,-118.264557,4512,34.043812,-118.264969,19112,electric
80,2020-12-22 14:39:00,2020-12-22 15:59:00,4214,33.99556,-118.481552,4214,33.99556,-118.481552,19242,electric
10,2020-12-22 14:40:00,2020-12-22 14:50:00,3030,34.051941,-118.24353,3014,34.05661,-118.237213,5989,standard
9,2020-12-22 14:42:00,2020-12-22 14:51:00,3031,34.044701,-118.252441,3031,34.044701,-118.252441,18937,electric
63,2020-12-22 14:42:00,2020-12-22 15:45:00,4543,33.95718,-118.451248,4210,33.984341,-118.47155,16044,standard
109,2020-12-22 14:45:00,2020-12-22 16:34:00,4214,33.99556,-118.481552,4214,33.99556,-118.481552,16934,electric
11,2020-12-22 14:48:00,2020-12-22 14:59:00,4453,34.082649,-118.284393,4473,34.07159,-118.282288,18964,electric
26,2020-12-22 14:54:00,2020-12-22 15:20:00,3031,34.044701,-118.252441,3022,34.04607,-118.233093,18937,electric
9,2020-12-22 14:56:00,2020-12-22 15:05:00,3042,34.049301,-118.238808,4516,34.045849,-118.254402,12441,standard
21,2020-12-22 14:57:00,2020-12-22 15:18:00,3078,34.064281,-118.238937,3062,34.047749,-118.243172,18590,electric
4,2020-12-22 14:58:00,2020-12-22 15:02:00,4208,33.99868,-118.472977,4207,34.000881,-118.46891,13336,standard
5,2020-12-22 14:58:00,2020-12-22 15:03:00,4567,34.02018,-118.40403,4558,34.025688,-118.395302,17344,electric
162,2020-12-22 14:59:00,2020-12-22 17:41:00,4543,33.95718,-118.451248,4543,33.95718,-118.451248,16239,standard
19,2020-12-22 15:00:00,2020-12-22 15:19:00,3005,34.0485,-118.258537,3005,34.0485,-118.258537,19358,electric
17,2020-12-22 15:00:00,2020-12-22 15:17:00,4512,34.043812,-118.264969,3052,34.051102,-118.264557,19112,electric
26,2020-12-22 15:00:00,2020-12-22 15:26:00,4473,34.07159,-118.282288,4445,34.073639,-118.251572,19346,electric
19,2020-12-22 15:02:00,2020-12-22 15:21:00,4445,34.073639,-118.251572,4437,34.105358,-118.28727,17039,electric
3,2020-12-22 15:04:00,2020-12-22 15:07:00,4207,34.000881,-118.46891,4207,34.000881,-118.46891,17306,electric
3,2020-12-22 15:04:00,2020-12-22 15:07:00,4216,34.023392,-118.479637,4216,34.023392,-118.479637,15147,standard
5,2020-12-22 15:06:00,2020-12-22 15:11:00,4216,34.023392,-118.479637,3000,0.0,0.0,16895,electric
25,2020-12-22 15:07:00,2020-12-22 15:32:00,4202,33.991161,-118.468292,4210,33.984341,-118.47155,16018,standard
30,2020-12-22 15:08:00,2020-12-22 15:38:00,4216,34.023392,-118.479637,4536,33.989079,-118.462257,16270,standard
47,2020-12-22 15:11:00,2020-12-22 15:58:00,4207,34.000881,-118.46891,4573,34.030472,-118.420982,13336,standard
11,2020-12-22 15:11:00,2020-12-22 15:22:00,4475,34.045181,-118.243248,3035,34.048401,-118.260948,20067,standard
18,2020-12-22 15:12:00,2020-12-22 15:30:00,3049,34.056969,-118.253593,3057,34.035679,-118.270813,5840,standard
7,2020-12-22 15:12:00,2020-12-22 15:19:00,3074,34.04417,-118.261169,4490,34.053551,-118.255836,12218,standard
38,2020-12-22 15:13:00,2020-12-22 15:51:00,4556,34.009022,-118.425011,4556,34.009022,-118.425011,15964,standard
31,2020-12-22 15:13:00,2020-12-22 15:44:00,4558,34.025688,-118.395302,4456,34.052429,-118.302017,17344,electric
